AREACD,AREANM,Geography,Variable Name,Indicator,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2020-01-01T00:00:00/P3Y,27.58885492290999,"Rate per 100,000 population","Rate per 100,000 population",26.33590822143938,28.841801624380604,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2003-01-01T00:00:00/P3Y,58.28437122601497,"Rate per 100,000 population","Rate per 100,000 population",56.561576152112146,60.00716629991779,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2004-01-01T00:00:00/P3Y,55.22307490193647,"Rate per 100,000 population","Rate per 100,000 population",53.54523604904136,56.900913754831585,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2005-01-01T00:00:00/P3Y,51.33953728319711,"Rate per 100,000 population","Rate per 100,000 population",49.722105192397585,52.956969373996635,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2006-01-01T00:00:00/P3Y,48.329514695703836,"Rate per 100,000 population","Rate per 100,000 population",46.75905228018353,49.89997711122414,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2007-01-01T00:00:00/P3Y,45.24728612698233,"Rate per 100,000 population","Rate per 100,000 population",43.726942758794245,46.76762949517042,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2008-01-01T00:00:00/P3Y,42.94815745139216,"Rate per 100,000 population","Rate per 100,000 population",41.464438631838874,44.43187627094545,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2009-01-01T00:00:00/P3Y,40.26251953007483,"Rate per 100,000 population","Rate per 100,000 population",38.822414909080464,41.7026241510692,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2010-01-01T00:00:00/P3Y,37.197864285592125,"Rate per 100,000 population","Rate per 100,000 population",35.80573946653546,38.589989104648794,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2002-01-01T00:00:00/P3Y,63.242369427852616,"Rate per 100,000 population","Rate per 100,000 population",61.449882419414806,65.03485643629043,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2011-01-01T00:00:00/P3Y,32.99560255823252,"Rate per 100,000 population","Rate per 100,000 population",31.671009130939648,34.32019598552539,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2013-01-01T00:00:00/P3Y,31.407805994755673,"Rate per 100,000 population","Rate per 100,000 population",30.105258793026522,32.710353196484824,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2014-01-01T00:00:00/P3Y,30.289457279804957,"Rate per 100,000 population","Rate per 100,000 population",29.003128125378897,31.575786434231016,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2015-01-01T00:00:00/P3Y,30.094869242761455,"Rate per 100,000 population","Rate per 100,000 population",28.80705251657723,31.38268596894568,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2016-01-01T00:00:00/P3Y,28.98468742937264,"Rate per 100,000 population","Rate per 100,000 population",27.715215893060524,30.25415896568476,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2017-01-01T00:00:00/P3Y,28.01866594218019,"Rate per 100,000 population","Rate per 100,000 population",26.767691974833117,29.26963990952726,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2018-01-01T00:00:00/P3Y,27.851832590805344,"Rate per 100,000 population","Rate per 100,000 population",26.601197663699622,29.102467517911066,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2019-01-01T00:00:00/P3Y,27.569484846469763,"Rate per 100,000 population","Rate per 100,000 population",26.320497717381357,28.818471975558168,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2021-01-01T00:00:00/P3Y,26.871727980461024,"Rate per 100,000 population","Rate per 100,000 population",25.633686271091026,28.109769689831023,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2012-01-01T00:00:00/P3Y,31.956560443167824,"Rate per 100,000 population","Rate per 100,000 population",30.647797392614265,33.26532349372138,,-1,
N92000002,Northern Ireland,Nation,Preventable circulatory mortality (Northern Ireland),"Under 75 mortality rate from circulatory diseases considered preventable (per 100,000 population) (Northern Ireland)",2001-01-01T00:00:00/P3Y,66.30630562483046,"Rate per 100,000 population","Rate per 100,000 population",64.47475713959764,68.13785411006327,,-1,
