Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
e01000001,E01000001,e01000001,,0,,http://statistics.data.gov.uk/id/statistical-geography/E01000001
e01000002,E01000002,e01000002,,1,,http://statistics.data.gov.uk/id/statistical-geography/E01000002
e01000003,E01000003,e01000003,,2,,http://statistics.data.gov.uk/id/statistical-geography/E01000003
e01000005,E01000005,e01000005,,3,,http://statistics.data.gov.uk/id/statistical-geography/E01000005
e01000006,E01000006,e01000006,,4,,http://statistics.data.gov.uk/id/statistical-geography/E01000006
e01000007,E01000007,e01000007,,5,,http://statistics.data.gov.uk/id/statistical-geography/E01000007
e01000008,E01000008,e01000008,,6,,http://statistics.data.gov.uk/id/statistical-geography/E01000008
e01000009,E01000009,e01000009,,7,,http://statistics.data.gov.uk/id/statistical-geography/E01000009
e01000010,E01000010,e01000010,,8,,http://statistics.data.gov.uk/id/statistical-geography/E01000010
e01000011,E01000011,e01000011,,9,,http://statistics.data.gov.uk/id/statistical-geography/E01000011
e01000012,E01000012,e01000012,,10,,http://statistics.data.gov.uk/id/statistical-geography/E01000012
e01000013,E01000013,e01000013,,11,,http://statistics.data.gov.uk/id/statistical-geography/E01000013
e01000014,E01000014,e01000014,,12,,http://statistics.data.gov.uk/id/statistical-geography/E01000014
e01000015,E01000015,e01000015,,13,,http://statistics.data.gov.uk/id/statistical-geography/E01000015
e01000016,E01000016,e01000016,,14,,http://statistics.data.gov.uk/id/statistical-geography/E01000016
e01000017,E01000017,e01000017,,15,,http://statistics.data.gov.uk/id/statistical-geography/E01000017
e01000018,E01000018,e01000018,,16,,http://statistics.data.gov.uk/id/statistical-geography/E01000018
e01000019,E01000019,e01000019,,17,,http://statistics.data.gov.uk/id/statistical-geography/E01000019
e01000020,E01000020,e01000020,,18,,http://statistics.data.gov.uk/id/statistical-geography/E01000020
e01000021,E01000021,e01000021,,19,,http://statistics.data.gov.uk/id/statistical-geography/E01000021
e01000022,E01000022,e01000022,,20,,http://statistics.data.gov.uk/id/statistical-geography/E01000022
e01000023,E01000023,e01000023,,21,,http://statistics.data.gov.uk/id/statistical-geography/E01000023
e01000024,E01000024,e01000024,,22,,http://statistics.data.gov.uk/id/statistical-geography/E01000024
e01000025,E01000025,e01000025,,23,,http://statistics.data.gov.uk/id/statistical-geography/E01000025
e01000027,E01000027,e01000027,,24,,http://statistics.data.gov.uk/id/statistical-geography/E01000027
e01000028,E01000028,e01000028,,25,,http://statistics.data.gov.uk/id/statistical-geography/E01000028
e01000029,E01000029,e01000029,,26,,http://statistics.data.gov.uk/id/statistical-geography/E01000029
e01000030,E01000030,e01000030,,27,,http://statistics.data.gov.uk/id/statistical-geography/E01000030
e01000031,E01000031,e01000031,,28,,http://statistics.data.gov.uk/id/statistical-geography/E01000031
e01000032,E01000032,e01000032,,29,,http://statistics.data.gov.uk/id/statistical-geography/E01000032
e01000033,E01000033,e01000033,,30,,http://statistics.data.gov.uk/id/statistical-geography/E01000033
e01000034,E01000034,e01000034,,31,,http://statistics.data.gov.uk/id/statistical-geography/E01000034
e01000035,E01000035,e01000035,,32,,http://statistics.data.gov.uk/id/statistical-geography/E01000035
e01000036,E01000036,e01000036,,33,,http://statistics.data.gov.uk/id/statistical-geography/E01000036
e01000037,E01000037,e01000037,,34,,http://statistics.data.gov.uk/id/statistical-geography/E01000037
e01000038,E01000038,e01000038,,35,,http://statistics.data.gov.uk/id/statistical-geography/E01000038
e01000039,E01000039,e01000039,,36,,http://statistics.data.gov.uk/id/statistical-geography/E01000039
e01000040,E01000040,e01000040,,37,,http://statistics.data.gov.uk/id/statistical-geography/E01000040
e01000041,E01000041,e01000041,,38,,http://statistics.data.gov.uk/id/statistical-geography/E01000041
e01000042,E01000042,e01000042,,39,,http://statistics.data.gov.uk/id/statistical-geography/E01000042
e01000043,E01000043,e01000043,,40,,http://statistics.data.gov.uk/id/statistical-geography/E01000043
e01000044,E01000044,e01000044,,41,,http://statistics.data.gov.uk/id/statistical-geography/E01000044
e01000045,E01000045,e01000045,,42,,http://statistics.data.gov.uk/id/statistical-geography/E01000045
e01000046,E01000046,e01000046,,43,,http://statistics.data.gov.uk/id/statistical-geography/E01000046
e01000048,E01000048,e01000048,,44,,http://statistics.data.gov.uk/id/statistical-geography/E01000048
e01000049,E01000049,e01000049,,45,,http://statistics.data.gov.uk/id/statistical-geography/E01000049
e01000050,E01000050,e01000050,,46,,http://statistics.data.gov.uk/id/statistical-geography/E01000050
e01000051,E01000051,e01000051,,47,,http://statistics.data.gov.uk/id/statistical-geography/E01000051
e01000052,E01000052,e01000052,,48,,http://statistics.data.gov.uk/id/statistical-geography/E01000052
e01000053,E01000053,e01000053,,49,,http://statistics.data.gov.uk/id/statistical-geography/E01000053
e01000054,E01000054,e01000054,,50,,http://statistics.data.gov.uk/id/statistical-geography/E01000054
e01000055,E01000055,e01000055,,51,,http://statistics.data.gov.uk/id/statistical-geography/E01000055
e01000056,E01000056,e01000056,,52,,http://statistics.data.gov.uk/id/statistical-geography/E01000056
e01000057,E01000057,e01000057,,53,,http://statistics.data.gov.uk/id/statistical-geography/E01000057
e01000058,E01000058,e01000058,,54,,http://statistics.data.gov.uk/id/statistical-geography/E01000058
e01000059,E01000059,e01000059,,55,,http://statistics.data.gov.uk/id/statistical-geography/E01000059
e01000060,E01000060,e01000060,,56,,http://statistics.data.gov.uk/id/statistical-geography/E01000060
e01000061,E01000061,e01000061,,57,,http://statistics.data.gov.uk/id/statistical-geography/E01000061
e01000062,E01000062,e01000062,,58,,http://statistics.data.gov.uk/id/statistical-geography/E01000062
e01000063,E01000063,e01000063,,59,,http://statistics.data.gov.uk/id/statistical-geography/E01000063
e01000064,E01000064,e01000064,,60,,http://statistics.data.gov.uk/id/statistical-geography/E01000064
e01000065,E01000065,e01000065,,61,,http://statistics.data.gov.uk/id/statistical-geography/E01000065
e01000066,E01000066,e01000066,,62,,http://statistics.data.gov.uk/id/statistical-geography/E01000066
e01000067,E01000067,e01000067,,63,,http://statistics.data.gov.uk/id/statistical-geography/E01000067
e01000068,E01000068,e01000068,,64,,http://statistics.data.gov.uk/id/statistical-geography/E01000068
e01000069,E01000069,e01000069,,65,,http://statistics.data.gov.uk/id/statistical-geography/E01000069
e01000070,E01000070,e01000070,,66,,http://statistics.data.gov.uk/id/statistical-geography/E01000070
e01000071,E01000071,e01000071,,67,,http://statistics.data.gov.uk/id/statistical-geography/E01000071
e01000072,E01000072,e01000072,,68,,http://statistics.data.gov.uk/id/statistical-geography/E01000072
e01000073,E01000073,e01000073,,69,,http://statistics.data.gov.uk/id/statistical-geography/E01000073
e01000074,E01000074,e01000074,,70,,http://statistics.data.gov.uk/id/statistical-geography/E01000074
e01000075,E01000075,e01000075,,71,,http://statistics.data.gov.uk/id/statistical-geography/E01000075
e01000076,E01000076,e01000076,,72,,http://statistics.data.gov.uk/id/statistical-geography/E01000076
e01000077,E01000077,e01000077,,73,,http://statistics.data.gov.uk/id/statistical-geography/E01000077
e01000078,E01000078,e01000078,,74,,http://statistics.data.gov.uk/id/statistical-geography/E01000078
e01000079,E01000079,e01000079,,75,,http://statistics.data.gov.uk/id/statistical-geography/E01000079
e01000080,E01000080,e01000080,,76,,http://statistics.data.gov.uk/id/statistical-geography/E01000080
e01000081,E01000081,e01000081,,77,,http://statistics.data.gov.uk/id/statistical-geography/E01000081
e01000082,E01000082,e01000082,,78,,http://statistics.data.gov.uk/id/statistical-geography/E01000082
e01000083,E01000083,e01000083,,79,,http://statistics.data.gov.uk/id/statistical-geography/E01000083
e01000084,E01000084,e01000084,,80,,http://statistics.data.gov.uk/id/statistical-geography/E01000084
e01000085,E01000085,e01000085,,81,,http://statistics.data.gov.uk/id/statistical-geography/E01000085
e01000086,E01000086,e01000086,,82,,http://statistics.data.gov.uk/id/statistical-geography/E01000086
e01000087,E01000087,e01000087,,83,,http://statistics.data.gov.uk/id/statistical-geography/E01000087
e01000088,E01000088,e01000088,,84,,http://statistics.data.gov.uk/id/statistical-geography/E01000088
e01000089,E01000089,e01000089,,85,,http://statistics.data.gov.uk/id/statistical-geography/E01000089
e01000090,E01000090,e01000090,,86,,http://statistics.data.gov.uk/id/statistical-geography/E01000090
e01000091,E01000091,e01000091,,87,,http://statistics.data.gov.uk/id/statistical-geography/E01000091
e01000092,E01000092,e01000092,,88,,http://statistics.data.gov.uk/id/statistical-geography/E01000092
e01000093,E01000093,e01000093,,89,,http://statistics.data.gov.uk/id/statistical-geography/E01000093
e01000094,E01000094,e01000094,,90,,http://statistics.data.gov.uk/id/statistical-geography/E01000094
e01000095,E01000095,e01000095,,91,,http://statistics.data.gov.uk/id/statistical-geography/E01000095
e01000096,E01000096,e01000096,,92,,http://statistics.data.gov.uk/id/statistical-geography/E01000096
e01000097,E01000097,e01000097,,93,,http://statistics.data.gov.uk/id/statistical-geography/E01000097
e01000098,E01000098,e01000098,,94,,http://statistics.data.gov.uk/id/statistical-geography/E01000098
e01000099,E01000099,e01000099,,95,,http://statistics.data.gov.uk/id/statistical-geography/E01000099
e01000100,E01000100,e01000100,,96,,http://statistics.data.gov.uk/id/statistical-geography/E01000100
e01000101,E01000101,e01000101,,97,,http://statistics.data.gov.uk/id/statistical-geography/E01000101
