Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
95aa01s1,95AA01S1,95aa01s1,,0,,http://statistics.data.gov.uk/id/statistical-geography/95AA01S1
95aa01s2,95AA01S2,95aa01s2,,1,,http://statistics.data.gov.uk/id/statistical-geography/95AA01S2
95aa01s3,95AA01S3,95aa01s3,,2,,http://statistics.data.gov.uk/id/statistical-geography/95AA01S3
95aa02w1,95AA02W1,95aa02w1,,3,,http://statistics.data.gov.uk/id/statistical-geography/95AA02W1
95aa03w1,95AA03W1,95aa03w1,,4,,http://statistics.data.gov.uk/id/statistical-geography/95AA03W1
95aa04w1,95AA04W1,95aa04w1,,5,,http://statistics.data.gov.uk/id/statistical-geography/95AA04W1
95aa05w1,95AA05W1,95aa05w1,,6,,http://statistics.data.gov.uk/id/statistical-geography/95AA05W1
95aa06s1,95AA06S1,95aa06s1,,7,,http://statistics.data.gov.uk/id/statistical-geography/95AA06S1
95aa06s2,95AA06S2,95aa06s2,,8,,http://statistics.data.gov.uk/id/statistical-geography/95AA06S2
95aa07w1,95AA07W1,95aa07w1,,9,,http://statistics.data.gov.uk/id/statistical-geography/95AA07W1
95aa08w1,95AA08W1,95aa08w1,,10,,http://statistics.data.gov.uk/id/statistical-geography/95AA08W1
95aa09w1,95AA09W1,95aa09w1,,11,,http://statistics.data.gov.uk/id/statistical-geography/95AA09W1
95aa10w1,95AA10W1,95aa10w1,,12,,http://statistics.data.gov.uk/id/statistical-geography/95AA10W1
95aa11s1,95AA11S1,95aa11s1,,13,,http://statistics.data.gov.uk/id/statistical-geography/95AA11S1
95aa11s2,95AA11S2,95aa11s2,,14,,http://statistics.data.gov.uk/id/statistical-geography/95AA11S2
95aa12w1,95AA12W1,95aa12w1,,15,,http://statistics.data.gov.uk/id/statistical-geography/95AA12W1
95aa13s1,95AA13S1,95aa13s1,,16,,http://statistics.data.gov.uk/id/statistical-geography/95AA13S1
95aa13s2,95AA13S2,95aa13s2,,17,,http://statistics.data.gov.uk/id/statistical-geography/95AA13S2
95aa14w1,95AA14W1,95aa14w1,,18,,http://statistics.data.gov.uk/id/statistical-geography/95AA14W1
95aa15s1,95AA15S1,95aa15s1,,19,,http://statistics.data.gov.uk/id/statistical-geography/95AA15S1
95aa15s2,95AA15S2,95aa15s2,,20,,http://statistics.data.gov.uk/id/statistical-geography/95AA15S2
95aa16w1,95AA16W1,95aa16w1,,21,,http://statistics.data.gov.uk/id/statistical-geography/95AA16W1
95aa17w1,95AA17W1,95aa17w1,,22,,http://statistics.data.gov.uk/id/statistical-geography/95AA17W1
95aa18w1,95AA18W1,95aa18w1,,23,,http://statistics.data.gov.uk/id/statistical-geography/95AA18W1
95aa19w1,95AA19W1,95aa19w1,,24,,http://statistics.data.gov.uk/id/statistical-geography/95AA19W1
95bb01s1,95BB01S1,95bb01s1,,25,,http://statistics.data.gov.uk/id/statistical-geography/95BB01S1
95bb01s2,95BB01S2,95bb01s2,,26,,http://statistics.data.gov.uk/id/statistical-geography/95BB01S2
95bb02w1,95BB02W1,95bb02w1,,27,,http://statistics.data.gov.uk/id/statistical-geography/95BB02W1
95bb03s1,95BB03S1,95bb03s1,,28,,http://statistics.data.gov.uk/id/statistical-geography/95BB03S1
95bb03s2,95BB03S2,95bb03s2,,29,,http://statistics.data.gov.uk/id/statistical-geography/95BB03S2
95bb04s1,95BB04S1,95bb04s1,,30,,http://statistics.data.gov.uk/id/statistical-geography/95BB04S1
95bb04s2,95BB04S2,95bb04s2,,31,,http://statistics.data.gov.uk/id/statistical-geography/95BB04S2
95bb05s1,95BB05S1,95bb05s1,,32,,http://statistics.data.gov.uk/id/statistical-geography/95BB05S1
95bb05s2,95BB05S2,95bb05s2,,33,,http://statistics.data.gov.uk/id/statistical-geography/95BB05S2
95bb06w1,95BB06W1,95bb06w1,,34,,http://statistics.data.gov.uk/id/statistical-geography/95BB06W1
95bb07s1,95BB07S1,95bb07s1,,35,,http://statistics.data.gov.uk/id/statistical-geography/95BB07S1
95bb07s2,95BB07S2,95bb07s2,,36,,http://statistics.data.gov.uk/id/statistical-geography/95BB07S2
95bb08s1,95BB08S1,95bb08s1,,37,,http://statistics.data.gov.uk/id/statistical-geography/95BB08S1
95bb08s2,95BB08S2,95bb08s2,,38,,http://statistics.data.gov.uk/id/statistical-geography/95BB08S2
95bb09s1,95BB09S1,95bb09s1,,39,,http://statistics.data.gov.uk/id/statistical-geography/95BB09S1
95bb09s2,95BB09S2,95bb09s2,,40,,http://statistics.data.gov.uk/id/statistical-geography/95BB09S2
95bb10s1,95BB10S1,95bb10s1,,41,,http://statistics.data.gov.uk/id/statistical-geography/95BB10S1
95bb10s2,95BB10S2,95bb10s2,,42,,http://statistics.data.gov.uk/id/statistical-geography/95BB10S2
95bb11s1,95BB11S1,95bb11s1,,43,,http://statistics.data.gov.uk/id/statistical-geography/95BB11S1
95bb11s2,95BB11S2,95bb11s2,,44,,http://statistics.data.gov.uk/id/statistical-geography/95BB11S2
95bb12s1,95BB12S1,95bb12s1,,45,,http://statistics.data.gov.uk/id/statistical-geography/95BB12S1
95bb12s2,95BB12S2,95bb12s2,,46,,http://statistics.data.gov.uk/id/statistical-geography/95BB12S2
95bb13s1,95BB13S1,95bb13s1,,47,,http://statistics.data.gov.uk/id/statistical-geography/95BB13S1
95bb13s2,95BB13S2,95bb13s2,,48,,http://statistics.data.gov.uk/id/statistical-geography/95BB13S2
95bb13s3,95BB13S3,95bb13s3,,49,,http://statistics.data.gov.uk/id/statistical-geography/95BB13S3
95bb14s1,95BB14S1,95bb14s1,,50,,http://statistics.data.gov.uk/id/statistical-geography/95BB14S1
95bb14s2,95BB14S2,95bb14s2,,51,,http://statistics.data.gov.uk/id/statistical-geography/95BB14S2
