AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201314,10.673789999999999,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202122,22.50843,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201516,10.49978,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201011,16.25496,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201617,10.78697,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201112,13.50786,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200910,17.43129,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201718,11.167760000000001,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201415,10.960519999999999,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201213,13.63616,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202021,12.07846,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201819,10.86219,Percentage,%,na,na,,-1,
E92000001,England,Nation,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200809,18.486320000000003,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201112,14.56746,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202122,24.65614,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201213,15.5968,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201819,12.07029,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201718,12.21058,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200910,18.76804,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201415,12.08269,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201516,11.21969,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201617,11.74966,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201314,11.44426,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201011,18.32592,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200809,19.50196,Percentage,%,na,na,,-1,
E12000001,North East,Region,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202021,12.9703,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201314,10.71471,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201819,10.90433,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201617,10.89257,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201516,10.99053,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200809,19.36112,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201112,14.03624,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201415,11.889510000000001,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201011,17.53509,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200910,17.64912,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201718,11.385689999999999,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202021,12.34737,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201213,15.2883,Percentage,%,na,na,,-1,
E06000047,County Durham,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202122,25.68879,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201718,13.25309,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201819,11.065660000000001,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201415,13.42562,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201112,13.441510000000001,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201516,12.48862,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201617,13.551870000000001,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202021,11.87857,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200809,19.0792,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201011,16.64516,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201213,15.00259,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202122,24.48312,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201314,12.0012,Percentage,%,na,na,,-1,
E06000005,Darlington,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200910,18.81188,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200910,18.1116,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201516,11.789589999999999,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201819,13.760620000000001,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201314,11.38893,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201213,14.67966,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202122,23.8653,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201112,15.05785,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,202021,16.33809,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,200809,18.85367,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201011,17.70949,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201617,12.2934,Percentage,%,na,na,,-1,
E06000001,Hartlepool,County or Unitary Authority,Persistent absences for all pupils,Persistent absences for all pupils,Mission 5,Spreading opportunity and improving public services,201415,11.343110000000001,Percentage,%,na,na,,-1,
