AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E92000001,England,Nation,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.58485351022665,Percentage,%,na,na,,1,
E12000001,North East,Region,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,89.77973568281939,Percentage,%,na,na,,1,
E06000047,County Durham,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,89.39393939393939,Percentage,%,na,na,,1,
E06000005,Darlington,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,83.33333333333334,Percentage,%,na,na,,1,
E06000001,Hartlepool,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,89.47368421052632,Percentage,%,na,na,,1,
E06000002,Middlesbrough,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,90.9090909090909,Percentage,%,na,na,,1,
E06000057,Northumberland,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.95705521472392,Percentage,%,na,na,,1,
E06000003,Redcar and Cleveland,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,84.48275862068967,Percentage,%,na,na,,1,
E06000004,Stockton-on-Tees,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,93.58974358974359,Percentage,%,na,na,,1,
E08000037,Gateshead,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.0952380952381,Percentage,%,na,na,,1,
E08000021,Newcastle upon Tyne,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.65979381443299,Percentage,%,na,na,,1,
E08000022,North Tyneside,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,93.67088607594937,Percentage,%,na,na,,1,
E08000023,South Tyneside,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,93.5483870967742,Percentage,%,na,na,,1,
E08000024,Sunderland,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,91.30434782608697,Percentage,%,na,na,,1,
E12000002,North West ,Region,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,89.37913646391428,Percentage,%,na,na,,1,
E06000008,Blackburn with Darwen,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,90.78947368421052,Percentage,%,na,na,,1,
E06000009,Blackpool,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.09523809523809,Percentage,%,na,na,,1,
E06000049,Cheshire East,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.46153846153847,Percentage,%,na,na,,1,
E06000050,Cheshire West and Chester,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,89.44099378881987,Percentage,%,na,na,,1,
E06000006,Halton,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,80,Percentage,%,na,na,,1,
E06000007,Warrington,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,96.5909090909091,Percentage,%,na,na,,1,
E10000006,Cumbria ,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,91.5360501567398,Percentage,%,na,na,,1,
E08000001,Bolton,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,93.0232558139535,Percentage,%,na,na,,1,
E08000002,Bury,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,80.24691358024691,Percentage,%,na,na,,1,
E08000003,Manchester,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,91.06145251396647,Percentage,%,na,na,,1,
E08000004,Oldham ,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,82.52427184466019,Percentage,%,na,na,,1,
E08000005,Rochdale,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,85.22727272727273,Percentage,%,na,na,,1,
E08000006,Salford,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,83.83838383838385,Percentage,%,na,na,,1,
E08000007,Stockport,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,87.5,Percentage,%,na,na,,1,
E08000008,Tameside,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.659793814433,Percentage,%,na,na,,1,
E08000009,Trafford,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,93.47826086956522,Percentage,%,na,na,,1,
E08000010,Wigan,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,91.47286821705427,Percentage,%,na,na,,1,
E10000017,Lancashire,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,91.85303514376997,Percentage,%,na,na,,1,
E08000011,Knowsley ,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.52459016393442,Percentage,%,na,na,,1,
E08000012,Liverpool,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.37209302325581,Percentage,%,na,na,,1,
E08000014,Sefton,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,87.37864077669903,Percentage,%,na,na,,1,
E08000013,St. Helens,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,88.57142857142857,Percentage,%,na,na,,1,
E08000015,Wirral,Local Authority District,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,85.6,Percentage,%,na,na,,1,
E12000003,Yorkshire and The Humber,Region,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,85.34831460674157,Percentage,%,na,na,,1,
E06000011,East Riding of Yorkshire,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,90.60402684563759,Percentage,%,na,na,,1,
E06000010,"Kingston upon Hull, City of",County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,90.72164948453609,Percentage,%,na,na,,1,
E06000012,North East Lincolnshire,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,92.06349206349206,Percentage,%,na,na,,1,
E06000013,North Lincolnshire,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,92.40506329113924,Percentage,%,na,na,,1,
E06000014,York,County or Unitary Authority,Schools and nursery schools rated good or outstanding by OFSTED,Schools and nursery schools rated good or outstanding,Mission 5,Spreading opportunity and improving public services,As of 31 December 2022,90.47619047619047,Percentage,%,na,na,,1,
