AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
UK,United Kingdom,Country,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1660917,Pounds,£,na,na,,1,
UK,United Kingdom,Country,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,1647424,Pounds,£,na,na,,1,
UK,United Kingdom,Country,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,1453071,Pounds,£,na,na,,1,
UK,United Kingdom,Country,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,1083975,Pounds,£,na,na,,1,
UK,United Kingdom,Country,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,1369138,Pounds,£,na,na,,1,
UK,United Kingdom,Country,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,1274595,Pounds,£,na,na,,1,
TLX,UK not allocated,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,22785,Pounds,£,na,na,,1,
TLX,UK not allocated,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,34911,Pounds,£,na,na,,1,
TLX,UK not allocated,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,46748,Pounds,£,na,na,,1,
TLX,UK not allocated,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,27718,Pounds,£,na,na,,1,
TLX,UK not allocated,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,24720,Pounds,£,na,na,,1,
TLX,UK not allocated,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,16075,Pounds,£,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,18069,Pounds,£,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,19089,Pounds,£,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,20185,Pounds,£,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,21233,Pounds,£,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,28660,Pounds,£,na,na,,1,
TLC,North East,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,26038,Pounds,£,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,18328,Pounds,£,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,10161,Pounds,£,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,15821,Pounds,£,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,10916,Pounds,£,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,9515,Pounds,£,na,na,,1,
TLC1,Tees Valley and Durham,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,9247,Pounds,£,na,na,,1,
na,Tees Valley Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,4075,Pounds,£,na,na,,1,
na,Tees Valley Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,5151,Pounds,£,na,na,,1,
na,Tees Valley Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,3476,Pounds,£,na,na,,1,
na,Tees Valley Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,5442,Pounds,£,na,na,,1,
na,Tees Valley Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,4352,Pounds,£,na,na,,1,
na,Tees Valley Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,4450,Pounds,£,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,8554,Pounds,£,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,8173,Pounds,£,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,10938,Pounds,£,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,11072,Pounds,£,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,10332,Pounds,£,na,na,,1,
TLC2,"Northumberland, and Tyne and Wear",ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,10217,Pounds,£,na,na,,1,
na,North of Tyne Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,6768,Pounds,£,na,na,,1,
na,North of Tyne Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,6642,Pounds,£,na,na,,1,
na,North of Tyne Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,7211,Pounds,£,na,na,,1,
na,North of Tyne Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,5168,Pounds,£,na,na,,1,
na,North of Tyne Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,5294,Pounds,£,na,na,,1,
na,North of Tyne Combined Authority,Combined Authority or City Region,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,6763,Pounds,£,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,46385,Pounds,£,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,61386,Pounds,£,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,61238,Pounds,£,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,67035,Pounds,£,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,73156,Pounds,£,na,na,,1,
TLD,North West,ITL Level 1,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,72264,Pounds,£,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,2983,Pounds,£,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,5079,Pounds,£,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,6636,Pounds,£,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,2343,Pounds,£,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,2882,Pounds,£,na,na,,1,
TLD1,Cumbria,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,4360,Pounds,£,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,33786,Pounds,£,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,36734,Pounds,£,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,32034,Pounds,£,na,na,,1,
TLD3,Greater Manchester,ITL Level 2,Outward foreign direct investment (FDI),Outward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,23938,Pounds,£,na,na,,1,
