AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
K02000001,United Kingdom,Country,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2015,1032534,Pounds,£ million,na,na,,1,
K02000001,United Kingdom,Country,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,2002355,Pounds,£ million,na,na,,1,
K02000001,United Kingdom,Country,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,1919232,Pounds,£ million,na,na,,1,
K02000001,United Kingdom,Country,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,1640641,Pounds,£ million,na,na,,1,
K02000001,United Kingdom,Country,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2018,1572819,Pounds,£ million,na,na,,1,
K02000001,United Kingdom,Country,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,1392497,Pounds,£ million,na,na,,1,
K02000001,United Kingdom,Country,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,1187303,Pounds,£ million,na,na,,1,
K99000001,UK not allocated,ITL Level 1,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2020,87535,Pounds,£ million,na,na,,1,
K99000001,UK not allocated,ITL Level 1,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2021,87590,Pounds,£ million,na,na,,1,
K99000001,UK not allocated,ITL Level 1,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2019,176852,Pounds,£ million,na,na,,1,
K99000001,UK not allocated,ITL Level 1,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2016,79168,Pounds,£ million,na,na,,1,
K99000001,UK not allocated,ITL Level 1,Inward foreign direct investment (FDI),Inward foreign direct investment (FDI),Mission 1,"Boosting productivity, pay, jobs and living standards",2017,143348,Pounds,£ million,na,na,,1,
