AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
K02000001,United Kingdom,Country,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-13,63.67,Years,yrs,63.52,63.82,,1,
K02000001,United Kingdom,Country,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-14,63.7,Years,yrs,63.55,63.85,,1,
K02000001,United Kingdom,Country,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-15,63.82,Years,yrs,63.66,63.97,,1,
K02000001,United Kingdom,Country,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2014-16,63.66,Years,yrs,63.51,63.82,,1,
K02000001,United Kingdom,Country,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-17,63.57,Years,yrs,63.41,63.73,,1,
K02000001,United Kingdom,Country,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-18,63.59,Years,yrs,63.43,63.75,,1,
K02000001,United Kingdom,Country,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-19,63.28,Years,yrs,63.11,63.44,,1,
K02000001,United Kingdom,Country,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-20,63.59,Years,yrs,63.4,63.77,,1,
E92000001,England,Nation,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2018-20,63.87,Years,yrs,63.66,64.07,,1,
E92000001,England,Nation,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2017-19,63.52,Years,yrs,63.33,63.71,,1,
E92000001,England,Nation,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2015-17,63.77,Years,yrs,63.6,63.95,,1,
E92000001,England,Nation,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2016-18,63.89,Years,yrs,63.7,64.07,,1,
E92000001,England,Nation,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2013-15,64.06,Years,yrs,63.89,64.24,,1,
E92000001,England,Nation,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2012-14,63.85,Years,yrs,63.68,64.03,,1,
E92000001,England,Nation,Female healthy life expectancy,Female healthy life expectancy,Mission 7,Spreading opportunity and improving public services,2011-13,63.84,Years,yrs,63.67,64.01,,1,
