areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2001-01-01/P1Y,157.415664167342,"Rate per 100,000 population","Rate per 100,000 population",153.531042897186,161.373564309089,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2023-01-01/P1Y,71.5622950015351,"Rate per 100,000 population","Rate per 100,000 population",69.2875125217967,73.8925628251193,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2022-01-01/P1Y,71.6523203438464,"Rate per 100,000 population","Rate per 100,000 population",69.372883619672,73.9874234031457,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2021-01-01/P1Y,71.6075907505873,"Rate per 100,000 population","Rate per 100,000 population",69.3348209940004,73.935766937989,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2020-01-01/P1Y,69.2624982835442,"Rate per 100,000 population","Rate per 100,000 population",67.0146465499184,71.5664300595528,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2019-01-01/P1Y,65.1943228882143,"Rate per 100,000 population","Rate per 100,000 population",62.9987930143883,67.4467573130309,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2018-01-01/P1Y,65.8432267603569,"Rate per 100,000 population","Rate per 100,000 population",63.6235941003725,68.1204674517496,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2016-01-01/P1Y,70.8271103036422,"Rate per 100,000 population","Rate per 100,000 population",68.4727683123317,73.2415227205732,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2015-01-01/P1Y,71.9812817928504,"Rate per 100,000 population","Rate per 100,000 population",69.5802480550677,74.4437584052871,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2014-01-01/P1Y,69.6099140519871,"Rate per 100,000 population","Rate per 100,000 population",67.237820230302,72.0440661029895,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2013-01-01/P1Y,76.9765367513897,"Rate per 100,000 population","Rate per 100,000 population",74.4561545791434,79.5602002206901,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2017-01-01/P1Y,67.9743823216523,"Rate per 100,000 population","Rate per 100,000 population",65.6996642991544,70.3076761089505,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2011-01-01/P1Y,82.2899508983447,"Rate per 100,000 population","Rate per 100,000 population",79.6384681557543,85.0068960724279,,
S92000003,Scotland,Nation,Mortality rate from coronary heart disease (Scotland),2012-01-01/P1Y,80.2419184867517,"Rate per 100,000 population","Rate per 100,000 population",77.6477058796532,82.9004193299927,,
