AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Observation,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2001,157.4156642,"Rate per 100,000 population","Rate per 100,000 population",153.5310429,161.3735643,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2022,71.65235514,"Rate per 100,000 population","Rate per 100,000 population",69.3729186,73.98745801,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2021,72.30023466,"Rate per 100,000 population","Rate per 100,000 population",70.00610878,74.65028761,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2020,69.92122991,"Rate per 100,000 population","Rate per 100,000 population",67.65240036,72.24666286,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2019,65.71875579,"Rate per 100,000 population","Rate per 100,000 population",63.50591046,67.98895445,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2018,66.28118373,"Rate per 100,000 population","Rate per 100,000 population",64.04704033,68.57331177,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2017,68.41372985,"Rate per 100,000 population","Rate per 100,000 population",66.12464582,70.76175959,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2015,72.36438752,"Rate per 100,000 population","Rate per 100,000 population",69.95091126,74.83962505,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2014,69.89491516,"Rate per 100,000 population","Rate per 100,000 population",67.51337233,72.33876342,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2013,77.16708857,"Rate per 100,000 population","Rate per 100,000 population",74.6406935,79.75691591,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2012,80.3225071,"Rate per 100,000 population","Rate per 100,000 population",77.72586138,82.98350135,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2016,71.25780144,"Rate per 100,000 population","Rate per 100,000 population",68.88941358,73.68661809,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2010,88.64107022,"Rate per 100,000 population","Rate per 100,000 population",85.8767288,91.47144824,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2011,82.2899509,"Rate per 100,000 population","Rate per 100,000 population",79.63846816,85.00689607,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2003,144.8656787,"Rate per 100,000 population","Rate per 100,000 population",141.1762375,148.6269618,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2004,130.8677483,"Rate per 100,000 population","Rate per 100,000 population",127.3785664,134.4280835,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2005,123.9898298,"Rate per 100,000 population","Rate per 100,000 population",120.6105296,127.4395663,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2002,150.1183575,"Rate per 100,000 population","Rate per 100,000 population",146.3438357,153.9654475,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2007,111.0660651,"Rate per 100,000 population","Rate per 100,000 population",107.9065544,114.2943278,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2008,104.6165649,"Rate per 100,000 population","Rate per 100,000 population",101.5737582,107.7270976,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2009,92.89031503,"Rate per 100,000 population","Rate per 100,000 population",90.04717172,95.80011532,,-1,
s92000003,scotland,nation,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2006,113.528522,"Rate per 100,000 population","Rate per 100,000 population",110.3129531,116.813772,,-1,
s12000033,aberdeen-city,local-authority-district,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2012,81.59104253,"Rate per 100,000 population","Rate per 100,000 population",68.14092082,96.89906498,,-1,
s12000033,aberdeen-city,local-authority-district,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2021,51.34065134,"Rate per 100,000 population","Rate per 100,000 population",41.56730281,62.71701132,,-1,
s12000033,aberdeen-city,local-authority-district,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2020,65.94567476,"Rate per 100,000 population","Rate per 100,000 population",54.73145794,78.77588147,,-1,
s12000033,aberdeen-city,local-authority-district,"Under 75 mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)","Mortality rate from coronary heart disease or cerebrovascular disease (per 100,000 population) (Scotland)",Mission 7,Spreading opportunity and improving public services,2019,79.65101021,"Rate per 100,000 population","Rate per 100,000 population",67.11251091,93.84880969,,-1,
