AREACD,AREANM,Geography,Variable Name,Indicator,Mission,Category,Period,Value,Measure,Unit,Lower Confidence Interval (95%),Upper Confidence Interval (95%),Observation Status,Polarity,Notes
E92000001,England,Nation,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2015-09-01T00:00:00/P1Y,54.0,Percentage,%,,,,1,
E92000001,England,Nation,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2021-09-01T00:00:00/P1Y,59.0,Percentage,%,,,,1,
E92000001,England,Nation,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2016-09-01T00:00:00/P1Y,62.0,Percentage,%,,,,1,
E92000001,England,Nation,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2017-09-01T00:00:00/P1Y,65.0,Percentage,%,,,,1,
E92000001,England,Nation,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2018-09-01T00:00:00/P1Y,65.0,Percentage,%,,,,1,
E92000001,England,Nation,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2019-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E92000001,England,Nation,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2020-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E12000001,North East,Region,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2020-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E12000001,North East,Region,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2019-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E12000001,North East,Region,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2018-09-01T00:00:00/P1Y,67.0,Percentage,%,,,,1,
E12000001,North East,Region,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2021-09-01T00:00:00/P1Y,60.0,Percentage,%,,,,1,
E12000001,North East,Region,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2016-09-01T00:00:00/P1Y,65.0,Percentage,%,,,,1,
E12000001,North East,Region,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2015-09-01T00:00:00/P1Y,57.0,Percentage,%,,,,1,
E12000001,North East,Region,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2017-09-01T00:00:00/P1Y,68.0,Percentage,%,,,,1,
E06000047,County Durham,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2020-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E06000047,County Durham,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2021-09-01T00:00:00/P1Y,57.0,Percentage,%,,,,1,
E06000047,County Durham,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2018-09-01T00:00:00/P1Y,65.0,Percentage,%,,,,1,
E06000047,County Durham,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2019-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E06000047,County Durham,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2016-09-01T00:00:00/P1Y,64.0,Percentage,%,,,,1,
E06000047,County Durham,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2015-09-01T00:00:00/P1Y,59.0,Percentage,%,,,,1,
E06000047,County Durham,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2017-09-01T00:00:00/P1Y,68.0,Percentage,%,,,,1,
E06000005,Darlington,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2021-09-01T00:00:00/P1Y,57.0,Percentage,%,,,,1,
E06000005,Darlington,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2019-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E06000005,Darlington,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2018-09-01T00:00:00/P1Y,66.0,Percentage,%,,,,1,
E06000005,Darlington,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2020-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E06000005,Darlington,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2016-09-01T00:00:00/P1Y,61.0,Percentage,%,,,,1,
E06000005,Darlington,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2015-09-01T00:00:00/P1Y,56.0,Percentage,%,,,,1,
E06000005,Darlington,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2017-09-01T00:00:00/P1Y,65.0,Percentage,%,,,,1,
E06000001,Hartlepool,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2020-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E06000001,Hartlepool,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2015-09-01T00:00:00/P1Y,53.0,Percentage,%,,,,1,
E06000001,Hartlepool,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2016-09-01T00:00:00/P1Y,65.0,Percentage,%,,,,1,
E06000001,Hartlepool,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2017-09-01T00:00:00/P1Y,67.0,Percentage,%,,,,1,
E06000001,Hartlepool,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2018-09-01T00:00:00/P1Y,68.0,Percentage,%,,,,1,
E06000001,Hartlepool,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2019-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E06000001,Hartlepool,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2021-09-01T00:00:00/P1Y,63.0,Percentage,%,,,,1,
E06000002,Middlesbrough,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2020-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E06000002,Middlesbrough,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2021-09-01T00:00:00/P1Y,58.0,Percentage,%,,,,1,
E06000002,Middlesbrough,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2019-09-01T00:00:00/P1Y,,Percentage,%,,,x,1,
E06000002,Middlesbrough,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2016-09-01T00:00:00/P1Y,61.0,Percentage,%,,,,1,
E06000002,Middlesbrough,County or Unitary Authority,"Percentage of pupils meeting the expected standard in reading, writing and maths by end of primary school (KS2)",Pupils at expected standards by end of primary school,Mission 5,Spreading opportunity and improving public services,2017-09-01T00:00:00/P1Y,63.0,Percentage,%,,,,1,
